0.96281,0.806,0.9009,0.90011,2.1925,1.3357
0.96406,0.84543,0.90204,0.90098,2.1769,1.2889
0.9655,0.87828,0.90324,0.90121,2.1469,1.2433
0.96639,0.90063,0.90449,0.90186,2.1322,1.2081
0.96613,0.9154,0.90564,0.90349,2.1286,1.1628
0.96445,0.92614,0.90651,0.90538,2.1566,1.1286
0.96138,0.93647,0.90694,0.90653,2.1908,1.1007
0.95763,0.94793,0.90703,0.90629,2.1927,1.096
0.95372,0.95978,0.90698,0.90448,2.2403,1.0685
0.94997,0.96994,0.90704,0.90164,2.2061,1.1381
0.94625,0.97696,0.90737,0.89915,2.1692,1.164
0.94222,0.98078,0.90798,0.89768,2.1355,0.92998
0.93738,0.98231,0.90871,0.89741,2.1284,0.8974
0.93168,0.98347,0.90927,0.89779,2.1492,0.85553
0.9252,0.98533,0.90939,0.89844,2.1901,0.8018
0.91782,0.98835,0.90887,0.89895,2.221,0.75546
0.90898,0.99125,0.90787,0.89972,2.2213,0.73197
0.89751,0.99348,0.90671,0.90058,2.1909,0.71334
0.88119,0.99522,0.90594,0.90174,2.1409,0.70809
0.86058,0.99706,0.90587,0.90294,2.0733,0.70673
0.83788,0.99751,0.90655,0.90402,1.9219,0.68712
0.81749,0.99571,0.90754,0.9051,1.9049,0.67435
0.80416,0.99774,0.90847,0.90619,2.0325,0.70883
0.8012,0.99888,0.90887,0.90749,1.9942,0.70896
0.8103,0.9999,0.90843,0.9086,1.979,0.66973
0.82632,0.99867,0.90734,0.90906,1.9373,0.66299
0.84537,0.99468,0.90586,0.90827,1.9158,0.70424
0.86359,0.99106,0.90434,0.9059,1.9487,0.7479
0.87965,0.988,0.90308,0.90274,2.0265,0.78732
0.89396,0.98495,0.90225,0.89999,2.0179,0.83946
0.90738,0.98504,0.90195,0.89883,1.9865,0.87496
0.9207,0.98587,0.90201,0.90005,1.9728,0.90457
0.93234,0.98699,0.90256,0.90347,1.9373,0.96244
0.94185,0.98549,0.9028,0.90809,1.9538,1.0006
0.94976,0.97965,0.90248,0.91186,1.9909,1.0711
0.95388,0.96887,0.90147,0.9137,2.02,1.1423
0.95578,0.95236,0.89994,0.91295,2.0323,1.1776
0.95833,0.9313,0.89855,0.9106,2.0313,1.235
0.96096,0.90759,0.89772,0.90727,2.0008,1.3161
0.96476,0.8847,0.89764,0.90427,1.9604,1.3805
0.96901,0.86283,0.89772,0.90243,1.9482,1.416
0.97449,0.84936,0.89723,0.90204,1.9609,1.456
0.97761,0.84091,0.89519,0.90264,2.0116,1.5195
0.97941,0.84133,0.89136,0.90417,2.0407,1.5789
0.97975,0.84678,0.88588,0.90665,2.0355,1.6327
0.97868,0.8557,0.8791,0.9091,2.0016,1.693
0.97691,0.86517,0.87176,0.9108,1.9693,1.7484
0.97491,0.87345,0.86404,0.9111,1.955,1.7964
0.97318,0.88046,0.85569,0.90929,1.953,1.871
0.97191,0.88607,0.84575,0.90557,1.9776,1.9074
0.97118,0.8905,0.8323,0.90056,1.9744,1.9305
0.97113,0.89365,0.81081,0.89574,2.0393,2.0083
0.97171,0.89593,0.77796,0.89213,1.993,2.1125
0.97284,0.89768,0.73193,0.89041,1.9591,2.1529
0.97426,0.89917,0.67402,0.89058,1.9277,2.1856
0.97548,0.90044,0.61459,0.8915,1.8875,2.2451
0.97616,0.90128,0.56525,0.89295,1.8534,2.3049
0.97598,0.90141,0.54139,0.89446,1.8173,2.3065
0.97516,0.9016,0.54678,0.89662,1.784,2.165
0.97392,0.90257,0.57882,0.8996,1.7648,2.2574
0.97248,0.90445,0.62922,0.90317,1.7614,2.344
0.971,0.90766,0.68295,0.9061,1.7631,2.2717
0.96956,0.91117,0.73113,0.90727,1.7621,2.1917
0.96837,0.91397,0.76799,0.90579,1.7604,2.1258
0.96761,0.91493,0.79551,0.90273,1.7537,2.0688
0.96733,0.91363,0.81651,0.89918,1.7537,2.0076
0.96732,0.91062,0.83382,0.89702,1.75,1.9647
0.96708,0.90686,0.84882,0.89687,1.7469,1.9063
0.96627,0.9029,0.86191,0.89842,1.736,1.8143
0.96474,0.90098,0.87219,0.90062,1.736,1.6769
0.9628,0.90083,0.88039,0.9024,1.744,1.6308
0.96073,0.9025,0.88687,0.90355,1.7384,1.595
0.95842,0.90593,0.89163,0.90451,1.7449,1.4803
0.95523,0.91056,0.89508,0.90589,1.722,1.4299
0.95033,0.91576,0.8976,0.90776,1.6899,1.3746
0.94256,0.92133,0.89952,0.90945,1.7198,1.2737
0.93171,0.92663,0.90102,0.91007,1.7361,1.2178
0.91813,0.93133,0.9023,0.9092,1.7463,1.1475
0.90011,0.93455,0.90353,0.90712,1.7475,1.0533
0.87791,0.9357,0.90456,0.90548,1.7137,0.96378
0.85194,0.93525,0.90542,0.90506,1.666,0.88309
0.82237,0.93385,0.90596,0.90678,1.688,0.81879
0.78871,0.93272,0.90615,0.91013,1.7126,0.77599
0.74852,0.93294,0.90598,0.91356,1.7536,0.69073
0.69546,0.93476,0.90551,0.91609,1.7737,0.63586
0.62469,0.93721,0.90492,0.9168,1.7668,0.61057
0.53788,0.93926,0.90427,0.91628,1.7301,0.59653
0.44503,0.93978,0.90363,0.915,1.682,0.60184
0.36636,0.93857,0.90304,0.91366,1.6413,0.60409
0.32015,0.93745,0.90245,0.91286,1.6049,0.6087
0.3255,0.93677,0.90188,0.91265,1.5674,0.60288
0.37681,0.93654,0.90139,0.91295,1.5249,0.58842
0.46155,0.93659,0.9011,0.91342,1.4862,0.57723
0.56045,0.93631,0.90125,0.9138,1.4993,0.58933
0.65246,0.93517,0.90194,0.91301,1.5371,0.61713
0.72737,0.93306,0.90314,0.91132,1.5708,0.65091
0.77992,0.93041,0.90459,0.90961,1.5813,0.69603
0.81602,0.92818,0.90579,0.9088,1.5667,0.74843
0.84103,0.92713,0.90631,0.90801,1.5268,0.78637
0.85931,0.92779,0.90572,0.90767,1.5045,0.81434
0.8747,0.92958,0.90417,0.90696,1.523,0.83956
0.88845,0.93162,0.90197,0.90603,1.5228,0.86728
0.90071,0.93272,0.89963,0.90606,1.4892,0.91204
0.91132,0.93226,0.89766,0.9074,1.5208,0.96429
0.92012,0.93022,0.89633,0.9093,1.5486,1.0182
0.92678,0.92705,0.8958,0.91032,1.5004,1.0619
0.9317,0.92382,0.89589,0.90895,1.5221,1.0932
0.93532,0.92132,0.89634,0.9053,1.5017,1.1272
0.93885,0.92027,0.89687,0.90043,1.4595,1.1739
0.94197,0.92066,0.89693,0.89672,1.4467,1.221
0.94575,0.92228,0.89624,0.89569,1.4727,1.2903
0.94964,0.92463,0.89449,0.89774,1.4993,1.3562
0.95363,0.9267,0.89173,0.90055,1.535,1.4023
0.95781,0.92867,0.88805,0.90252,1.5185,1.4548
0.96249,0.92955,0.88361,0.90275,1.4966,1.502
0.96716,0.92918,0.87851,0.90168,1.4935,1.5526
0.97075,0.92777,0.87249,0.90034,1.5088,1.6108
0.97425,0.92538,0.86456,0.89929,1.5194,1.6535
0.97743,0.92188,0.85383,0.8988,1.4945,1.7083
0.98007,0.91894,0.8395,0.89874,1.4877,1.7594
0.98198,0.91674,0.82025,0.89887,1.5191,1.6847
0.98322,0.91484,0.79655,0.89877,1.5175,1.632
0.98389,0.91251,0.76919,0.89846,1.4914,1.7056
0.98404,0.91004,0.73895,0.898,1.4711,1.9895
0.98375,0.90668,0.70601,0.89735,1.4755,2.0789
0.98307,0.90284,0.66828,0.89638,1.5032,2.1286
0.98215,0.90021,0.61994,0.89509,1.4929,2.1865
0.9814,0.8989,0.55717,0.89385,1.4919,2.2429
0.98121,0.89968,0.47952,0.89312,1.5217,2.2753
0.9819,0.9021,0.39293,0.89342,1.4796,2.2868
0.98313,0.90522,0.31359,0.89492,1.43,2.2967
0.98436,0.90823,0.25733,0.89778,1.3809,2.3095
0.98481,0.91086,0.24257,0.90209,1.3336,2.3231
0.98412,0.91219,0.26921,0.90726,1.2767,2.2899
0.98234,0.91229,0.33027,0.91249,1.2331,2.285
0.97987,0.91175,0.41341,0.91643,1.1892,2.285
0.97744,0.91177,0.5004,0.91802,1.2016,2.315
0.9755,0.9132,0.58109,0.91689,1.242,2.3063
0.97454,0.91668,0.64839,0.91336,1.2757,2.2652
0.97465,0.9227,0.70279,0.90924,1.2829,2.2438
0.97582,0.93052,0.74571,0.90565,1.2739,2.2409
0.97792,0.93852,0.77799,0.90347,1.2497,2.1929
0.98033,0.94538,0.80258,0.90228,1.2385,2.0979
0.98246,0.9504,0.8213,0.90215,1.1937,2.0611
0.98362,0.95308,0.83562,0.90298,1.2308,1.9442
0.98368,0.95364,0.84726,0.9039,1.2694,1.8405
0.98282,0.9523,0.8568,0.9057,1.2885,1.7938
0.98033,0.94907,0.86416,0.90882,1.2821,1.7494
0.97863,0.94466,0.8696,0.91242,1.2476,1.6903
0.97708,0.93979,0.8733,0.91553,1.2072,1.6365
0.97493,0.93538,0.87664,0.91592,1.2002,1.593
0.97139,0.93202,0.88017,0.91297,1.2125,1.5373
0.96704,0.92985,0.88481,0.90772,1.2436,1.4655
0.96284,0.92884,0.89183,0.90203,1.2603,1.4
0.95782,0.92855,0.90109,0.89819,1.2593,1.3626
0.95295,0.92888,0.9114,0.89761,1.2502,1.362
0.94813,0.93004,0.91645,0.90087,1.2477,1.362
0.94407,0.93179,0.91908,0.90644,1.236,1.2272
0.93954,0.93516,0.91941,0.91303,1.2333,1.1515
0.93417,0.94,0.9204,0.91813,1.2516,1.1254
0.92773,0.94575,0.92154,0.92107,1.2791,1.0902
0.91937,0.95309,0.92171,0.92155,1.2977,1.0362
0.90673,0.96045,0.92268,0.9196,1.283,1.0012
0.88847,0.96641,0.92388,0.91596,1.251,0.94937
0.8626,0.96973,0.92519,0.91132,1.2242,0.88513
0.82765,0.96887,0.92519,0.90711,1.2397,0.8313
0.78582,0.96269,0.92489,0.90439,1.2708,0.79527
0.74045,0.95565,0.92465,0.90374,1.26,0.74667
0.69672,0.94841,0.92469,0.90544,1.2563,0.6991
0.65978,0.94254,0.92506,0.90797,1.2626,0.66677
0.63316,0.93891,0.92569,0.91007,1.2768,0.64749
0.62062,0.93851,0.92653,0.91076,1.2299,0.63841
0.62084,0.94171,0.92746,0.91021,1.1796,0.62885
0.63159,0.94767,0.92836,0.90915,1.1493,0.61483
0.64984,0.95503,0.92908,0.90875,1.1416,0.63485
0.67072,0.96264,0.92951,0.90955,1.0979,0.636
0.6917,0.96896,0.92957,0.91169,1.1098,0.636
0.71222,0.97226,0.92914,0.91402,1.1136,0.63132
0.73393,0.972,0.92828,0.91534,1.0974,0.57905
0.75883,0.96811,0.92707,0.91513,1.0714,0.58558
0.78851,0.96097,0.92573,0.91286,1.0901,0.62133
0.82116,0.95223,0.92462,0.90962,1.0921,0.67964
0.85379,0.94328,0.92406,0.90635,1.1161,0.72941
0.88223,0.93686,0.92437,0.90426,1.0999,0.76959
0.9044,0.93341,0.92541,0.90363,1.0723,0.83032
0.92013,0.93264,0.92684,0.90433,1.0683,0.90598
0.93024,0.93422,0.92815,0.90587,1.0929,0.9572
0.93743,0.9369,0.9289,0.90755,1.0888,1.0734
0.94325,0.93878,0.92885,0.90898,1.0826,1.1499
0.94846,0.93963,0.92783,0.90992,1.1007,1.1193
0.9531,0.93846,0.926,0.91029,1.1121,1.1611
0.95699,0.9361,0.92341,0.91038,1.1068,1.2285
0.95968,0.93365,0.91945,0.91002,1.0647,1.3092
0.96163,0.93187,0.91408,0.90901,1.0617,1.3776
0.96266,0.93165,0.90827,0.90774,1.0902,1.4497
0.96381,0.93372,0.90094,0.90698,1.112,1.5177
0.96487,0.93794,0.89585,0.90684,1.1033,1.575
0.96658,0.94285,0.89125,0.9066,1.0811,1.6319
0.96788,0.94685,0.88585,0.90639,1.103,1.6788
0.96938,0.94861,0.87706,0.90663,1.0742,1.7303
0.97073,0.9481,0.86412,0.90753,1.05,1.765
0.97216,0.94537,0.85224,0.90905,1.0567,1.7863
0.97396,0.94166,0.84065,0.9109,1.0636,1.8238
0.97543,0.93768,0.82906,0.91291,1.0707,1.8858
0.97684,0.9342,0.81734,0.9145,1.075,1.9369
0.97774,0.9314,0.80264,0.91535,1.056,1.9809
0.97782,0.92895,0.78014,0.91533,1.0518,2.0264
0.97714,0.92581,0.74239,0.91429,1.0593,2.0688
0.9762,0.92195,0.68834,0.91258,1.0443,2.1062
0.97578,0.91765,0.62326,0.91005,1.0404,2.1549
0.97637,0.91342,0.55853,0.90675,1.0469,2.2384
0.97759,0.91,0.50891,0.9034,1.0633,2.3018
0.97931,0.90795,0.48381,0.90023,1.0705,2.3545
0.9807,0.90708,0.48867,0.89839,1.057,2.3839
0.98149,0.90689,0.51364,0.89874,1.0326,2.3784
0.98071,0.90701,0.54783,0.90145,0.98913,2.3541
0.97841,0.90701,0.58002,0.90564,0.96283,2.3602
0.97567,0.90645,0.60477,0.91007,0.93789,2.3672
0.97313,0.90504,0.62284,0.91403,0.89986,2.3818
0.97137,0.90247,0.63834,0.91647,0.86178,2.3808
0.97064,0.89916,0.65628,0.91697,0.85223,2.3565
0.97072,0.89601,0.67865,0.91567,0.87228,2.3559
0.97134,0.8932,0.70516,0.9133,0.89257,2.3349
0.97253,0.89171,0.73254,0.91044,0.89566,2.3088
0.9742,0.8917,0.75792,0.90769,0.9041,2.265
0.97615,0.89333,0.77847,0.90548,0.89677,2.2249
0.97786,0.89624,0.79379,0.9038,0.88897,2.1746
0.97881,0.9003,0.80468,0.90253,0.895,2.137
0.97832,0.90541,0.81265,0.90164,0.89086,2.0865
0.97614,0.91107,0.82035,0.90142,0.88502,2.0323
0.97318,0.91673,0.82872,0.9012,0.9092,1.9883
0.96955,0.92173,0.83774,0.9019,0.9038,1.9668
0.96634,0.92578,0.84695,0.90295,0.93089,1.9445
0.96467,0.92892,0.85512,0.9034,0.93189,1.912
0.96434,0.93139,0.86112,0.903,0.91236,1.8551
0.96532,0.93363,0.86483,0.90145,0.90216,1.8186
0.96676,0.93579,0.86742,0.89877,0.89428,1.7709
0.96748,0.93773,0.87032,0.89542,0.89676,1.7389
0.96725,0.93902,0.87416,0.89255,0.9101,1.7059
0.96604,0.93917,0.88095,0.89079,0.93214,1.6619
0.96364,0.93789,0.88814,0.89119,0.94571,1.622
0.96058,0.9356,0.89501,0.8933,0.9448,1.5734
0.95734,0.93277,0.90339,0.89722,0.93375,1.5184
0.95409,0.92991,0.9077,0.90189,0.91687,1.4635
0.95114,0.92775,0.90995,0.90682,0.90764,1.4243
0.94869,0.92613,0.911,0.91114,0.92082,1.365
0.94708,0.92551,0.91134,0.91356,0.94264,1.3269
0.94598,0.9252,0.91148,0.91354,0.96148,1.286
0.94557,0.92433,0.9116,0.91189,0.95671,1.241
0.9459,0.92306,0.91167,0.90922,0.97339,1.1877
0.94627,0.92142,0.91164,0.90677,0.94452,1.137
0.94614,0.91975,0.91151,0.90511,0.91719,1.1031
0.94505,0.91876,0.91142,0.90417,0.91155,1.0779
0.94248,0.91919,0.91154,0.90405,0.93584,1.0196
0.93827,0.92158,0.91197,0.90402,0.95585,0.9282
0.93023,0.9262,0.91275,0.90445,0.93786,0.89643
0.91701,0.93201,0.91375,0.90487,0.93204,0.89223
0.89753,0.93746,0.91486,0.90556,0.92476,0.82447
0.87232,0.94156,0.91597,0.90713,0.89166,0.53683
0.84633,0.9441,0.91702,0.90934,0.91076,0.62583
0.82541,0.9459,0.91789,0.91189,0.89782,0.6143
0.81703,0.94702,0.91836,0.91401,0.88916,0.52408
0.82262,0.94818,0.91825,0.91495,0.93227,0.58558
0.84015,0.9488,0.91748,0.91429,0.92712,0.54188
0.86409,0.94851,0.91614,0.91253,0.92549,0.5075
0.88684,0.94745,0.91463,0.91093,0.90548,0.54927
0.90455,0.9454,0.91336,0.91051,0.85981,0.63823
0.91582,0.94245,0.91277,0.91195,0.86052,0.66486
0.92279,0.9391,0.91296,0.91452,0.83937,0.71192
0.9278,0.93541,0.91384,0.91717,0.80435,0.7536
0.93166,0.9319,0.91335,0.91824,0.78941,0.76553
0.93526,0.92911,0.91249,0.91679,0.81017,0.80041
0.93856,0.9275,0.9131,0.91295,0.80957,0.85393
0.94203,0.92736,0.9126,0.90702,0.78118,0.9099
0.94553,0.92831,0.91167,0.89993,0.80907,0.95773
0.94949,0.92984,0.91089,0.89217,0.82634,0.99526
0.95429,0.93255,0.9078,0.88413,0.82324,1.0416
0.95888,0.93503,0.90514,0.87621,0.81273,1.0847
0.96223,0.93746,0.90314,0.86859,0.79279,1.1514
0.96357,0.94,0.90244,0.86091,0.79855,1.2067
0.96311,0.94215,0.90113,0.85224,0.81618,1.2536
0.96143,0.94382,0.89977,0.84173,0.81625,1.3111
0.95892,0.94485,0.89794,0.8291,0.8163,1.3518
0.957,0.94605,0.89583,0.81629,0.82509,1.4188
0.95611,0.94733,0.89345,0.80608,0.83967,1.4559
0.95652,0.94817,0.89059,0.8021,0.81833,1.4856
0.95773,0.94846,0.88772,0.80502,0.79785,1.5223
0.95946,0.94772,0.88508,0.8133,0.78477,1.5635
0.96122,0.94481,0.88272,0.82347,0.80148,1.612
0.963,0.94086,0.88073,0.83167,0.822,1.655
0.96443,0.93595,0.87886,0.83649,0.8489,1.6875
0.96503,0.93149,0.87617,0.83826,0.82969,1.7237
0.965,0.92843,0.87136,0.83918,0.82801,1.7689
0.96432,0.927,0.86337,0.84071,0.82973,1.8282
0.96325,0.92693,0.8516,0.84307,0.79539,1.8749
0.96307,0.92745,0.83786,0.84491,0.80639,1.9324
0.9637,0.92809,0.82461,0.84509,0.78796,1.996
0.96579,0.92869,0.81492,0.84346,0.83438,2.0488
0.96951,0.92907,0.81017,0.8421,0.83432,2.0877
0.9731,0.92969,0.80986,0.84293,0.82652,2.1226
0.97637,0.93011,0.81224,0.84803,0.82307,2.1399
