0.040816,0.10204,0.10204,0.16327,0.12245,0.14935,0.16327,0.16327,0.55102,0.21057,0.20408,0.20408,0.34138,0.23841,0.22449,0.26531,1.0358,1.1462
0.040816,0.10204,0.10204,0.16327,0.12245,0.14478,0.16327,0.16327,0.53254,0.26145,0.22256,0.20408,0.24875,0.22449,0.22449,0.26531,1.0502,1.2046
0.040816,0.11293,0.11293,0.15238,0.12245,0.14286,0.15238,0.16327,0.51973,0.28708,0.23538,0.20408,0.22312,0.23538,0.22449,0.25442,1.0749,1.2534
0.040816,0.11984,0.11984,0.14286,0.12245,0.14546,0.14286,0.16327,0.5076,0.31134,0.2449,0.20408,0.19887,0.2449,0.22449,0.2449,1.1132,1.2871
0.026589,0.087814,0.10204,0.15708,0.12245,0.16327,0.15708,0.16327,0.44712,0.36117,0.2449,0.20408,0.14904,0.2449,0.23872,0.2449,1.135,1.2973
0.020408,0.088314,0.10872,0.16327,0.12245,0.16327,0.16327,0.16327,0.40853,0.37403,0.2449,0.20408,0.14286,0.2449,0.2449,0.25158,1.1762,1.3159
0.038937,0.12057,0.12245,0.14474,0.12245,0.16327,0.16327,0.16327,0.31176,0.40628,0.22637,0.20408,0.14286,0.2449,0.2449,0.24678,1.2333,1.3417
0.040816,0.11195,0.12245,0.14286,0.12245,0.16327,0.15276,0.16327,0.28512,0.41867,0.22449,0.20408,0.15336,0.2449,0.2449,0.2449,1.2858,1.3683
0.040816,0.10204,0.10204,0.16327,0.12245,0.18367,0.14286,0.18367,0.2449,0.44898,0.2449,0.20408,0.14286,0.2449,0.22449,0.2449,1.3103,1.3834
0.040816,0.11676,0.10204,0.16327,0.12245,0.19839,0.15757,0.16896,0.21547,0.44898,0.2449,0.20408,0.14286,0.23018,0.22449,0.25961,1.3307,1.4066
0.040816,0.11615,0.10834,0.16327,0.12874,0.21667,0.16327,0.16327,0.19149,0.44898,0.2449,0.20408,0.14286,0.22449,0.23078,0.26531,1.3574,1.4497
0.040816,0.10204,0.12245,0.16327,0.14286,0.31891,0.18177,0.18177,0.14476,0.43048,0.2449,0.20408,0.14286,0.22449,0.2264,0.26531,1.388,1.508
0.040816,0.10204,0.11215,0.16327,0.14286,0.36771,0.18367,0.18367,0.14286,0.40798,0.25519,0.20408,0.14286,0.22449,0.22449,0.26531,1.4073,1.5401
0.040816,0.10204,0.10204,0.16327,0.14286,0.4898,0.20408,0.18367,0.12245,0.36735,0.26531,0.20408,0.14286,0.20408,0.22449,0.2449,1.4262,1.5667
0.055426,0.11665,0.11665,0.16327,0.14286,0.54823,0.2333,0.18367,0.12245,0.33813,0.27992,0.20408,0.14286,0.21869,0.2391,0.2449,1.4579,1.6082
0.067256,0.12848,0.12848,0.1693,0.14286,0.58952,0.25696,0.18971,0.12848,0.30843,0.29175,0.21011,0.14286,0.23052,0.25093,0.25093,1.5016,1.6551
0.072541,0.14286,0.14286,0.18367,0.13377,0.62356,0.31299,0.19499,0.14286,0.24712,0.29703,0.22449,0.14286,0.23581,0.25621,0.26531,1.5389,1.6904
0.051062,0.14286,0.15302,0.17351,0.11229,0.58176,0.38759,0.18367,0.13269,0.21433,0.27555,0.21433,0.13269,0.21433,0.23474,0.26531,1.5791,1.7205
0.040816,0.14286,0.18367,0.18367,0.10204,0.46939,0.57143,0.18367,0.12245,0.18367,0.2449,0.22449,0.14286,0.20408,0.22449,0.26531,1.6874,1.8042
0.040816,0.15691,0.21179,0.18367,0.1161,0.41316,0.65576,0.18367,0.12245,0.18367,0.2449,0.21043,0.14286,0.21814,0.23855,0.26531,1.7327,1.8373
0.040816,0.16327,0.26531,0.18367,0.12245,0.32653,0.7551,0.18367,0.10204,0.18367,0.22449,0.20408,0.14286,0.22449,0.2449,0.26531,1.7421,1.8374
0.040816,0.16327,0.3387,0.18367,0.12245,0.27149,0.7918,0.20202,0.10204,0.18367,0.24284,0.20408,0.14286,0.20614,0.2449,0.26531,1.7309,1.8158
0.040816,0.17339,0.40767,0.20392,0.12245,0.25518,0.77567,0.2142,0.11216,0.18367,0.25502,0.20408,0.14286,0.20408,0.2449,0.26531,1.7603,1.8591
0.040816,0.18367,0.63265,0.2449,0.10204,0.20408,0.63265,0.20408,0.12245,0.18367,0.2449,0.20408,0.14286,0.20408,0.2449,0.26531,1.7831,1.8981
0.040816,0.18367,0.73281,0.2449,0.10204,0.20408,0.5468,0.20408,0.12245,0.18367,0.2449,0.21839,0.14286,0.20408,0.2449,0.26531,1.7997,1.9361
0.061224,0.16327,0.87755,0.26531,0.12245,0.18367,0.38776,0.20408,0.12245,0.18367,0.22449,0.22449,0.14286,0.22449,0.2449,0.26531,1.8243,2.0049
0.061224,0.18129,0.93161,0.30135,0.12245,0.18367,0.33369,0.20408,0.12245,0.18367,0.22449,0.24251,0.14286,0.24251,0.2449,0.26531,1.8407,2.0408
0.061224,0.18367,0.93878,0.32653,0.12245,0.18367,0.26531,0.20408,0.12245,0.18367,0.2449,0.2449,0.14286,0.2449,0.2449,0.26531,1.8599,2.0744
0.040816,0.14286,0.89796,0.34694,0.10204,0.18367,0.22449,0.20408,0.12245,0.16327,0.2449,0.22449,0.14286,0.20408,0.2449,0.2449,1.8878,2.1176
0.040816,0.14286,0.87078,0.3877,0.11563,0.18367,0.22449,0.20408,0.13604,0.17685,0.2449,0.22449,0.15644,0.21767,0.2449,0.25849,1.9206,2.1404
0.040816,0.14286,0.73469,0.4898,0.12245,0.18367,0.22449,0.20408,0.14286,0.18367,0.2449,0.22449,0.16327,0.22449,0.22449,0.26531,1.959,2.1565
0.022927,0.12497,0.62736,0.56135,0.10456,0.16578,0.2066,0.20408,0.10708,0.16578,0.2449,0.2066,0.14538,0.22449,0.22449,0.24742,2.0118,2.1624
0.040816,0.12245,0.53061,0.67347,0.12245,0.16327,0.20408,0.20408,0.12245,0.18367,0.2449,0.22449,0.14286,0.2449,0.2449,0.26531,2.0413,2.1699
0.040816,0.12245,0.42293,0.71429,0.12057,0.16327,0.2022,0.18555,0.12245,0.18367,0.2449,0.22261,0.14286,0.24302,0.2449,0.26531,2.0764,2.1784
0.040816,0.12245,0.36735,0.71429,0.10204,0.16327,0.18367,0.20408,0.12245,0.18367,0.2449,0.20408,0.14286,0.22449,0.2449,0.26531,2.1196,2.1884
0.040816,0.12245,0.34694,0.69388,0.10204,0.16327,0.16327,0.20408,0.12245,0.18367,0.2449,0.22449,0.14286,0.22449,0.2449,0.26531,2.1521,2.2008
0.040816,0.12245,0.32871,0.65743,0.10204,0.16327,0.16327,0.18586,0.12245,0.16545,0.22667,0.20627,0.14286,0.20627,0.22667,0.24708,2.1946,2.2211
0.040816,0.14286,0.30612,0.67347,0.12245,0.16327,0.18367,0.20408,0.12245,0.16327,0.2449,0.22449,0.14286,0.22449,0.2449,0.2449,2.2343,2.2397
0.040816,0.12245,0.2633,0.69588,0.12044,0.16327,0.18367,0.20408,0.12245,0.16527,0.2449,0.22248,0.14286,0.22449,0.2449,0.26531,2.2585,2.2475
0.040816,0.12245,0.2449,0.71429,0.10204,0.16327,0.18367,0.20408,0.12245,0.18367,0.2449,0.20408,0.14286,0.22449,0.2449,0.26531,2.2984,2.2461
0.061224,0.14286,0.2449,0.77551,0.12245,0.18367,0.20408,0.20408,0.14286,0.18367,0.26531,0.22449,0.16327,0.2449,0.2449,0.28571,2.3232,2.2356
0.061224,0.14286,0.2449,0.79368,0.12245,0.18367,0.20408,0.20408,0.14286,0.18367,0.26531,0.24266,0.16327,0.2449,0.26307,0.28571,2.33,2.2159
0.061224,0.14286,0.2449,0.83673,0.12245,0.18367,0.20408,0.20408,0.14286,0.20408,0.26531,0.2449,0.16327,0.2449,0.26531,0.28571,2.3269,2.199
0.061224,0.14286,0.24288,0.87351,0.14084,0.18165,0.20408,0.22247,0.14084,0.18165,0.26328,0.22247,0.14286,0.22247,0.26328,0.28369,2.3133,2.1616
0.061224,0.14286,0.22449,0.83673,0.12245,0.16327,0.20408,0.20408,0.12245,0.16327,0.2449,0.20408,0.14286,0.20408,0.2449,0.26531,2.2956,2.1133
0.040816,0.12245,0.21925,0.79068,0.10204,0.16327,0.18891,0.23497,0.12245,0.16327,0.22449,0.20408,0.14286,0.20408,0.2449,0.26531,2.2783,2.06
0.040816,0.12245,0.20408,0.77551,0.10204,0.16327,0.20408,0.26531,0.12245,0.16327,0.22449,0.20408,0.14286,0.20408,0.2449,0.26531,2.3516,2.0253
0.040816,0.12245,0.18367,0.69388,0.10204,0.14286,0.20408,0.32653,0.12245,0.16327,0.2449,0.20408,0.12245,0.20408,0.2449,0.26531,2.3997,1.982
0.040816,0.1236,0.16327,0.56449,0.1032,0.14401,0.20524,0.39353,0.12245,0.16442,0.2449,0.22449,0.12476,0.20639,0.2449,0.26531,2.401,1.9274
0.040816,0.14286,0.16327,0.44898,0.12245,0.16327,0.22449,0.4898,0.12245,0.18367,0.2449,0.22449,0.16327,0.2449,0.2449,0.26531,2.3407,1.8815
0.061224,0.14286,0.16327,0.30973,0.12245,0.18367,0.2505,0.64025,0.14286,0.18367,0.26531,0.2449,0.16327,0.2449,0.26531,0.28571,2.3276,1.8473
0.061224,0.14286,0.16327,0.26531,0.12245,0.18367,0.26531,0.71429,0.14286,0.18367,0.26531,0.2449,0.16327,0.2449,0.26531,0.28571,2.3431,1.8125
0.050557,0.12245,0.14286,0.21475,0.12245,0.16327,0.25557,0.79499,0.12245,0.16327,0.2449,0.23423,0.1526,0.22449,0.2449,0.26531,2.3694,1.7384
0.059577,0.12245,0.14121,0.20408,0.12245,0.16327,0.24325,0.81797,0.12245,0.16491,0.24655,0.2449,0.16162,0.22449,0.2449,0.26531,2.3802,1.6705
0.040816,0.12245,0.12245,0.20408,0.12245,0.16327,0.22449,0.83673,0.12245,0.18367,0.26531,0.2449,0.14286,0.22449,0.2449,0.26531,2.3774,1.624
0.026021,0.11684,0.12245,0.17806,0.11684,0.16327,0.20408,0.7306,0.12245,0.16327,0.2449,0.28215,0.12245,0.20969,0.22449,0.26531,2.3635,1.6035
